"","X","artist_name","track_name","acousticness","danceability","liveness","loudness","speechiness"
"11687",11687,"Ellie Goulding","Atlantis",0.553,0.353,0.333,-4.534,0.0312
"11688",11688,"Ellie Goulding","Dead In The Water",0.554,0.209,0.0725,-10.126,0.0357
"11689",11689,"Ellie Goulding","Beating Heart",0.189,0.56,0.109,-5.998,0.0689
"11690",11690,"Ellie Goulding","Lights - Single Version",0.0323,0.68,0.123,-5.805,0.0347
"11691",11691,"Ellie Goulding","Burn",0.31,0.559,0.105,-5.031,0.0432
"11692",11692,"Ellie Goulding","Goodness Gracious",0.0449,0.568,0.343,-5.153,0.0687
"11693",11693,"Ellie Goulding","You My Everything",0.0453,0.509,0.219,-3.541,0.0376
"11694",11694,"Ellie Goulding","Hearts Without Chains",0.399,0.462,0.0692,-7.221,0.0328
"11695",11695,"Ellie Goulding","Stay Awake",0.00247,0.418,0.353,-3.5,0.0377
"11696",11696,"Ellie Goulding","Under Control",0.27,0.476,0.0914,-3.895,0.0355
"11697",11697,"Ellie Goulding","How Long Will I Love You - Bonus Track",0.295,0.512,0.118,-9.19,0.0318
"11698",11698,"Ellie Goulding","Tessellate - Bonus Track",0.907,0.628,0.151,-10.843,0.0495
"11699",11699,"Ellie Goulding","Don't Say A Word",0.791,0.418,0.0707,-7.662,0.0452
"11700",11700,"Ellie Goulding","My Blood",0.552,0.475,0.212,-6.464,0.0288
"11701",11701,"Ellie Goulding","Anything Could Happen",0.411,0.52,0.157,-4.174,0.0554
"11702",11702,"Ellie Goulding","Only You",0.0193,0.565,0.588,-4.694,0.0333
"11703",11703,"Ellie Goulding","Halcyon",0.738,0.55,0.183,-6.645,0.0635
"11704",11704,"Ellie Goulding","Figure 8",0.03,0.376,0.103,-4.438,0.0562
"11705",11705,"Ellie Goulding","JOY",0.858,0.539,0.0525,-9.063,0.026
"11706",11706,"Ellie Goulding","Hanging On",0.249,0.434,0.103,-4.827,0.0276
"11707",11707,"Ellie Goulding","Explosions",0.721,0.378,0.328,-6.676,0.0304
"11708",11708,"Ellie Goulding","I Know You Care",0.969,0.434,0.123,-12.382,0.0357
"11709",11709,"Ellie Goulding","Atlantis",0.553,0.353,0.333,-4.534,0.0312
"11710",11710,"Ellie Goulding","Dead In The Water",0.554,0.209,0.0725,-10.126,0.0357
"11711",11711,"Ellie Goulding","Lights - Single Version",0.0323,0.68,0.123,-5.805,0.0347
"11712",11712,"Ellie Goulding","Burn",0.31,0.559,0.105,-5.031,0.0432
"11713",11713,"Ellie Goulding","Goodness Gracious",0.0449,0.568,0.343,-5.153,0.0687
"11714",11714,"Ellie Goulding","You My Everything",0.0453,0.509,0.219,-3.541,0.0376
"11715",11715,"Ellie Goulding","Hearts Without Chains",0.399,0.462,0.0692,-7.221,0.0328
"11716",11716,"Ellie Goulding","Stay Awake",0.00247,0.418,0.353,-3.5,0.0377
"11717",11717,"Ellie Goulding","Under Control",0.27,0.476,0.0914,-3.895,0.0355
"11718",11718,"Ellie Goulding","How Long Will I Love You - Bonus Track",0.295,0.512,0.118,-9.19,0.0318
"11719",11719,"Ellie Goulding","Tessellate - Bonus Track",0.907,0.628,0.151,-10.843,0.0495
"11720",11720,"Ellie Goulding","Don't Say A Word",0.791,0.418,0.0707,-7.662,0.0452
"11721",11721,"Ellie Goulding","My Blood",0.552,0.475,0.212,-6.464,0.0288
"11722",11722,"Ellie Goulding","Anything Could Happen",0.411,0.52,0.157,-4.174,0.0554
"11723",11723,"Ellie Goulding","Only You",0.0193,0.565,0.588,-4.694,0.0333
"11724",11724,"Ellie Goulding","Halcyon",0.738,0.55,0.183,-6.645,0.0635
"11725",11725,"Ellie Goulding","Figure 8",0.03,0.376,0.103,-4.438,0.0562
"11726",11726,"Ellie Goulding","JOY",0.858,0.539,0.0525,-9.063,0.026
"11727",11727,"Ellie Goulding","Hanging On",0.249,0.434,0.103,-4.827,0.0276
"11728",11728,"Ellie Goulding","Explosions",0.721,0.378,0.328,-6.676,0.0304
"11729",11729,"Ellie Goulding","I Know You Care",0.969,0.434,0.123,-12.382,0.0357
"11730",11730,"Ellie Goulding","Atlantis",0.553,0.353,0.333,-4.534,0.0312
"11731",11731,"Ellie Goulding","Dead In The Water",0.554,0.209,0.0725,-10.126,0.0357
"11732",11732,"Ellie Goulding","Burn",0.31,0.559,0.105,-5.031,0.0432
"11733",11733,"Ellie Goulding","Goodness Gracious",0.0449,0.568,0.343,-5.153,0.0687
"11734",11734,"Ellie Goulding","You My Everything",0.0453,0.509,0.219,-3.541,0.0376
"11735",11735,"Ellie Goulding","Hearts Without Chains",0.399,0.462,0.0692,-7.221,0.0328
"11736",11736,"Ellie Goulding","Stay Awake",0.00247,0.418,0.353,-3.5,0.0377
"11737",11737,"Ellie Goulding","Under Control",0.27,0.476,0.0914,-3.895,0.0355
"11738",11738,"Ellie Goulding","How Long Will I Love You - Bonus Track",0.295,0.512,0.118,-9.19,0.0318
"11739",11739,"Ellie Goulding","Tessellate - Bonus Track",0.907,0.628,0.151,-10.843,0.0495
"11740",11740,"Ellie Goulding","Don't Say A Word",0.781,0.197,0.0705,-7.562,0.0644
"11741",11741,"Ellie Goulding","My Blood",0.556,0.476,0.281,-5.283,0.029
"11742",11742,"Ellie Goulding","Anything Could Happen",0.433,0.702,0.135,-4.081,0.03
"11743",11743,"Ellie Goulding","Only You",0.0196,0.57,0.626,-4.567,0.0321
"11744",11744,"Ellie Goulding","Halcyon",0.728,0.566,0.189,-6.563,0.0668
"11745",11745,"Ellie Goulding","Figure 8",0.0348,0.383,0.109,-4.416,0.0519
"11746",11746,"Ellie Goulding","JOY",0.862,0.549,0.0527,-8.929,0.026
"11747",11747,"Ellie Goulding","Hanging On - Edit",0.261,0.436,0.115,-4.698,0.0275
"11748",11748,"Ellie Goulding","Explosions",0.704,0.299,0.328,-6.566,0.0314
"11749",11749,"Ellie Goulding","I Know You Care",0.966,0.415,0.123,-12.288,0.0359
"11750",11750,"Ellie Goulding","Atlantis",0.55,0.342,0.332,-4.403,0.031
"11751",11751,"Ellie Goulding","Dead In The Water",0.579,0.163,0.0715,-9.966,0.0349
"11752",11752,"Ellie Goulding","I Need Your Love",0.376,0.691,0.113,-4.942,0.0525
"11753",11753,"Ellie Goulding","Lights - Single Version",0.0291,0.68,0.123,-5.807,0.035
"11754",11754,"Ellie Goulding","Don't Say A Word",0.781,0.197,0.0705,-7.562,0.0644
"11755",11755,"Ellie Goulding","My Blood",0.556,0.476,0.281,-5.283,0.029
"11756",11756,"Ellie Goulding","Anything Could Happen",0.433,0.702,0.135,-4.081,0.03
"11757",11757,"Ellie Goulding","Only You",0.0196,0.57,0.626,-4.567,0.0321
"11758",11758,"Ellie Goulding","Halcyon",0.728,0.566,0.189,-6.563,0.0668
"11759",11759,"Ellie Goulding","Figure 8",0.0348,0.383,0.109,-4.416,0.0519
"11760",11760,"Ellie Goulding","JOY",0.862,0.549,0.0527,-8.929,0.026
"11761",11761,"Ellie Goulding","Hanging On - Edit",0.261,0.436,0.115,-4.698,0.0275
"11762",11762,"Ellie Goulding","Explosions",0.704,0.299,0.328,-6.566,0.0314
"11763",11763,"Ellie Goulding","I Know You Care",0.966,0.415,0.123,-12.288,0.0359
"11764",11764,"Ellie Goulding","Atlantis",0.55,0.342,0.332,-4.403,0.031
"11765",11765,"Ellie Goulding","Dead In The Water",0.579,0.163,0.0715,-9.966,0.0349
"11766",11766,"Ellie Goulding","Hanging On - Ahadadream Remix",0.00483,0.802,0.341,-5.575,0.0838
"11767",11767,"Ellie Goulding","Don't Say A Word",0.781,0.197,0.0705,-7.562,0.0644
"11768",11768,"Ellie Goulding","My Blood",0.556,0.476,0.281,-5.283,0.029
"11769",11769,"Ellie Goulding","Anything Could Happen",0.433,0.702,0.135,-4.081,0.03
"11770",11770,"Ellie Goulding","Only You",0.0196,0.57,0.626,-4.567,0.0321
"11771",11771,"Ellie Goulding","Halcyon",0.728,0.566,0.189,-6.563,0.0668
"11772",11772,"Ellie Goulding","Figure 8",0.0348,0.383,0.109,-4.416,0.0519
"11773",11773,"Ellie Goulding","JOY",0.862,0.549,0.0527,-8.929,0.026
"11774",11774,"Ellie Goulding","Hanging On - Edit",0.261,0.436,0.115,-4.698,0.0275
"11775",11775,"Ellie Goulding","Explosions",0.704,0.299,0.328,-6.566,0.0314
"11776",11776,"Ellie Goulding","I Know You Care",0.966,0.415,0.123,-12.288,0.0359
"11777",11777,"Ellie Goulding","Atlantis",0.55,0.342,0.332,-4.403,0.031
"11778",11778,"Ellie Goulding","Dead In The Water",0.579,0.163,0.0715,-9.966,0.0349
"11779",11779,"Ellie Goulding","Guns And Horses",0.0847,0.568,0.691,-4.885,0.0373
"11780",11780,"Ellie Goulding","Starry Eyed",0.133,0.501,0.324,-5.345,0.0375
"11781",11781,"Ellie Goulding","This Love (Will Be Your Downfall)",0.13,0.582,0.112,-6.647,0.0295
"11782",11782,"Ellie Goulding","Under The Sheets",0.0112,0.617,0.36,-5.762,0.0282
"11783",11783,"Ellie Goulding","The Writer",0.166,0.302,0.117,-5.325,0.035
"11784",11784,"Ellie Goulding","Every Time You Go",0.0297,0.623,0.132,-5.364,0.0304
"11785",11785,"Ellie Goulding","Wish I Stayed",0.132,0.569,0.405,-5.301,0.0328
"11786",11786,"Ellie Goulding","Your Biggest Mistake",0.0998,0.569,0.099,-5.836,0.0283
"11787",11787,"Ellie Goulding","I'll Hold My Breath",0.382,0.635,0.115,-5.56,0.0297
"11788",11788,"Ellie Goulding","Salt Skin",0.113,0.489,0.1,-5.33,0.0495
"11789",11789,"Ellie Goulding","Lights - Single Version",0.0283,0.683,0.112,-6.132,0.0353
"11790",11790,"Ellie Goulding","Guns And Horses",0.0746,0.568,0.655,-4.906,0.0378
"11791",11791,"Ellie Goulding","Starry Eyed",0.121,0.508,0.352,-5.273,0.0333
"11792",11792,"Ellie Goulding","This Love (Will Be Your Downfall)",0.133,0.582,0.114,-6.648,0.0296
"11793",11793,"Ellie Goulding","Under The Sheets",0.0111,0.615,0.379,-5.768,0.0281
"11794",11794,"Ellie Goulding","The Writer",0.167,0.5,0.116,-5.354,0.0307
"11795",11795,"Ellie Goulding","Animal",0.1,0.595,0.095,-4.833,0.0776
"11796",11796,"Ellie Goulding","Every Time You Go",0.0307,0.622,0.128,-5.404,0.0303
"11797",11797,"Ellie Goulding","Your Biggest Mistake",0.0921,0.571,0.0945,-5.781,0.0279
"11798",11798,"Ellie Goulding","Salt Skin",0.113,0.495,0.105,-5.328,0.0482
"11799",11799,"Ellie Goulding","Your Song",0.936,0.52,0.18,-11.952,0.0311
"11800",11800,"Ellie Goulding","Human",0.111,0.528,0.165,-5.747,0.0261
"11801",11801,"Ellie Goulding","Lights - Single Version",0.0283,0.683,0.112,-6.132,0.0353
"11802",11802,"Ellie Goulding","Guns And Horses",0.0746,0.568,0.655,-4.906,0.0378
"11803",11803,"Ellie Goulding","Starry Eyed",0.121,0.508,0.352,-5.273,0.0333
"11804",11804,"Ellie Goulding","This Love (Will Be Your Downfall)",0.133,0.582,0.114,-6.648,0.0296
"11805",11805,"Ellie Goulding","Under The Sheets",0.0111,0.615,0.379,-5.768,0.0281
"11806",11806,"Ellie Goulding","The Writer",0.167,0.5,0.116,-5.354,0.0307
"11807",11807,"Ellie Goulding","Animal",0.1,0.595,0.095,-4.833,0.0776
"11808",11808,"Ellie Goulding","Every Time You Go",0.0307,0.622,0.128,-5.404,0.0303
"11809",11809,"Ellie Goulding","Your Biggest Mistake",0.0921,0.571,0.0945,-5.781,0.0279
"11810",11810,"Ellie Goulding","Salt Skin",0.113,0.495,0.105,-5.328,0.0482
"11811",11811,"Ellie Goulding","Your Song",0.936,0.52,0.18,-11.952,0.0311
"11812",11812,"Ellie Goulding","Lights - Bassnectar Remix - Bonus Track",0.00489,0.529,0.779,-4.882,0.029
"11813",11813,"Ellie Goulding","Lights - Single Version",0.0283,0.683,0.112,-6.132,0.0353
"11814",11814,"Ellie Goulding","Guns And Horses",0.0746,0.568,0.655,-4.906,0.0378
"11815",11815,"Ellie Goulding","Starry Eyed",0.121,0.508,0.352,-5.273,0.0333
"11816",11816,"Ellie Goulding","This Love (Will Be Your Downfall)",0.133,0.582,0.114,-6.648,0.0296
"11817",11817,"Ellie Goulding","Under The Sheets",0.0111,0.615,0.379,-5.768,0.0281
"11818",11818,"Ellie Goulding","The Writer",0.167,0.5,0.116,-5.354,0.0307
"11819",11819,"Ellie Goulding","Animal",0.1,0.595,0.095,-4.833,0.0776
"11820",11820,"Ellie Goulding","Every Time You Go",0.0307,0.622,0.128,-5.404,0.0303
"11821",11821,"Ellie Goulding","Your Biggest Mistake",0.0921,0.571,0.0945,-5.781,0.0279
"11822",11822,"Ellie Goulding","Salt Skin",0.113,0.495,0.105,-5.328,0.0482
"11823",11823,"Ellie Goulding","Your Song",0.936,0.48,0.18,-11.952,0.0313
"11824",11824,"Michael Jackson","This Place Hotel (a.k.a. Heartbreak Hotel)",0.243,0.731,0.117,-4.085,0.103
"11825",11825,"Michael Jackson","Thriller",0.0816,0.764,0.847,-3.725,0.0738
"11826",11826,"Michael Jackson","Blood on the Dance Floor",0.0148,0.806,0.0623,-2.767,0.0764
"11827",11827,"Michael Jackson","Somebody's Watching Me - Single Version",0.0409,0.767,0.132,-4.128,0.0324
"11828",11828,"Michael Jackson","Dirty Diana - 2012 Remaster",0.178,0.734,0.324,-4.525,0.0437
"11829",11829,"Michael Jackson","Torture",0.0179,0.754,0.35,-4.703,0.0425
"11830",11830,"Michael Jackson","Leave Me Alone - 2012 Remaster",0.333,0.844,0.0743,-3.262,0.137
"11831",11831,"Michael Jackson","Scream",0.0981,0.782,0.251,-3.894,0.115
"11832",11832,"Michael Jackson","Dangerous",0.0287,0.943,0.114,-4.931,0.125
"11833",11833,"Michael Jackson","Unbreakable",0.0373,0.784,0.0789,-2.187,0.146
"11834",11834,"Michael Jackson","Xscape",0.0512,0.77,0.281,-4.118,0.0445
"11835",11835,"Michael Jackson","Threatened",0.216,0.843,0.362,-4.196,0.239
"11836",11836,"Michael Jackson","Ghosts",0.0395,0.819,0.618,-4.155,0.139
"11837",11837,"Michael Jackson","Blood On The Dance Floor X Dangerous (The White Panda Mash-Up)",0.261,0.743,0.394,-3.041,0.12
"11838",11838,"Michael Jackson","Love Never Felt So Good",0.083,0.634,0.18,-5.277,0.0362
"11839",11839,"Michael Jackson","Chicago",0.0784,0.608,0.187,-2.675,0.176
"11840",11840,"Michael Jackson","Loving You",0.0997,0.711,0.147,-4.007,0.068
"11841",11841,"Michael Jackson","A Place With No Name",0.0103,0.538,0.134,-4.282,0.305
"11842",11842,"Michael Jackson","Slave to the Rhythm",0.146,0.739,0.38,-2.293,0.0581
"11843",11843,"Michael Jackson","Do You Know Where Your Children Are",0.0582,0.648,0.0799,-2.968,0.0487
"11844",11844,"Michael Jackson","Blue Gangsta",0.177,0.624,0.0506,-4.122,0.0527
"11845",11845,"Michael Jackson","Xscape",0.0496,0.773,0.246,-3.735,0.0421
"11846",11846,"Michael Jackson","Love Never Felt So Good (Original Version)",0.828,0.608,0.078,-9.233,0.032
"11847",11847,"Michael Jackson","Chicago (Original Version)",0.12,0.6,0.115,-4.19,0.0284
"11848",11848,"Michael Jackson","Loving You - Original Version",0.327,0.69,0.178,-6.767,0.0448
"11849",11849,"Michael Jackson","A Place With No Name (Original Version)",0.176,0.876,0.0852,-3.727,0.061
"11850",11850,"Michael Jackson","Slave to the Rhythm (Original Version)",0.0353,0.963,0.0758,-4.353,0.0822
"11851",11851,"Michael Jackson","Do You Know Where Your Children Are (Original Version)",0.288,0.744,0.193,-3.583,0.138
"11852",11852,"Michael Jackson","Blue Gangsta (Original Version)",0.0607,0.898,0.316,-4.132,0.188
"11853",11853,"Michael Jackson","Xscape (Original Version)",0.0633,0.79,0.315,-2.49,0.0752
"11854",11854,"Michael Jackson","Love Never Felt So Good",0.132,0.775,0.0662,-6.212,0.0435
"11855",11855,"Michael Jackson","About Love Never Felt So Good - Commentary by LA Reid",0.306,0.773,0.24,-16.228,0.923
"11856",11856,"Michael Jackson","About Chicago - Commentary by LA Reid & Timbaland",0.288,0.61,0.568,-14.669,0.932
"11857",11857,"Michael Jackson","About Loving You - Commentary by LA Reid & Timbaland",0.289,0.666,0.547,-16.571,0.933
"11858",11858,"Michael Jackson","About A Place With No Name - Commentary by LA Reid",0.166,0.712,0.361,-18.014,0.922
"11859",11859,"Michael Jackson","About Slave to the Rhythm - Commentary by LA Reid & Timbaland",0.0904,0.671,0.36,-14.982,0.89
"11860",11860,"Michael Jackson","About Do You Know Where Your Children Are - Commentary by LA Reid & Timbaland",0.24,0.702,0.43,-15.93,0.942
"11861",11861,"Michael Jackson","About Blue Gangsta - Commentary by LA Reid & Timbaland",0.288,0.811,0.712,-15.959,0.901
"11862",11862,"Michael Jackson","About Xscape - Commentary by LA Reid",0.00599,0.705,0.386,-17.514,0.938
"11863",11863,"Michael Jackson","Hold My Hand",0.191,0.606,0.108,-5.842,0.0374
"11864",11864,"Michael Jackson","Hollywood Tonight",0.00529,0.805,0.0901,-4.898,0.0533
"11865",11865,"Michael Jackson","Keep Your Head Up",0.161,0.578,0.377,-4.993,0.0502
"11866",11866,"Michael Jackson","(I Like) The Way You Love Me",0.314,0.628,0.228,-4.268,0.0279
"11867",11867,"Michael Jackson","Monster",0.00398,0.734,0.178,-3.18,0.119
"11868",11868,"Michael Jackson","Best of Joy",0.172,0.731,0.1,-4.797,0.027
"11869",11869,"Michael Jackson","Breaking News",0.0125,0.849,0.373,-4.782,0.0661
"11870",11870,"Michael Jackson","(I Can't Make It) Another Day",0.0344,0.678,0.0471,-4.654,0.12
"11871",11871,"Michael Jackson","Behind the Mask",0.00586,0.756,0.363,-2.567,0.0382
"11872",11872,"Michael Jackson","Much Too Soon",0.822,0.389,0.114,-14.708,0.0335
"11873",11873,"Michael Jackson","Unbreakable",0.0314,0.798,0.0665,-0.933,0.144
"11874",11874,"Michael Jackson","Heartbreaker",0.0184,0.843,0.0888,-2.721,0.0907
"11875",11875,"Michael Jackson","Invincible",0.0435,0.821,0.0702,-1.579,0.121
"11876",11876,"Michael Jackson","Break of Dawn",0.39,0.658,0.127,-3.074,0.106
"11877",11877,"Michael Jackson","Heaven Can Wait",0.56,0.706,0.22,-3.669,0.0837
"11878",11878,"Michael Jackson","You Rock My World",0.038,0.854,0.255,-3.132,0.185
"11879",11879,"Michael Jackson","Butterflies",0.0583,0.708,0.11,-2.69,0.0883
"11880",11880,"Michael Jackson","Speechless",0.565,0.459,0.234,-8.041,0.0471
"11881",11881,"Michael Jackson","2000 Watts",0.0094,0.763,0.0672,-3.113,0.155
"11882",11882,"Michael Jackson","You Are My Life",0.155,0.619,0.188,-5.058,0.0349
"11883",11883,"Michael Jackson","Privacy",0.117,0.732,0.0359,-1.828,0.0634
"11884",11884,"Michael Jackson","Don't Walk Away",0.492,0.54,0.155,-5.749,0.0327
"11885",11885,"Michael Jackson","Cry",0.367,0.664,0.113,-5.979,0.0366
"11886",11886,"Michael Jackson","The Lost Children",0.615,0.342,0.0847,-6.913,0.0305
"11887",11887,"Michael Jackson","Whatever Happens",0.371,0.677,0.103,-2.829,0.0743
"11888",11888,"Michael Jackson","Threatened",0.192,0.86,0.404,-4.303,0.236
"11889",11889,"Michael Jackson","Blood on the Dance Floor",0.0135,0.807,0.06,-4.472,0.083
"11890",11890,"Michael Jackson","Morphine",0.167,0.888,0.0521,-4.516,0.105
"11891",11891,"Michael Jackson","Superfly Sister",0.0115,0.816,0.1,-4.476,0.0518
"11892",11892,"Michael Jackson","Ghosts",0.0527,0.828,0.634,-4.369,0.155
"11893",11893,"Michael Jackson","Is It Scary",0.399,0.628,0.353,-5.463,0.0634
"11894",11894,"Michael Jackson","Scream Louder - Flyte Tyme Remix",0.0792,0.771,0.0977,-6.642,0.212
"11895",11895,"Michael Jackson","Money - Fire Island Radio Edit",0.0019,0.796,0.045,-9.25,0.044
"11896",11896,"Michael Jackson","2 Bad - Refugee Camp Mix",0.192,0.85,0.0517,-6.902,0.0869
"11897",11897,"Michael Jackson","Stranger in Moscow - Tee's In-House Club Mix",0.0014,0.77,0.106,-5.491,0.0531
"11898",11898,"Michael Jackson","This Time Around - D.M. Radio Mix",0.00473,0.86,0.0575,-5.515,0.0685
"11899",11899,"Michael Jackson","Earth Song - Hani's Extended Radio Experience",0.00594,0.731,0.106,-10.177,0.0463
"11900",11900,"Michael Jackson","You Are Not Alone - Classic Club Mix",0.00363,0.606,0.0432,-7.189,0.0364
"11901",11901,"Michael Jackson","History - Tony Moran's HIStory Lesson",0.00198,0.677,0.109,-5.878,0.0489
"11902",11902,"Michael Jackson","Blood on the Dance Floor",0.0135,0.807,0.06,-4.472,0.083
"11903",11903,"Michael Jackson","Morphine",0.167,0.888,0.0521,-4.516,0.105
"11904",11904,"Michael Jackson","Superfly Sister",0.0115,0.816,0.1,-4.476,0.0518
"11905",11905,"Michael Jackson","Ghosts",0.0527,0.828,0.634,-4.369,0.155
"11906",11906,"Michael Jackson","Is It Scary",0.399,0.628,0.353,-5.463,0.0634
"11907",11907,"Michael Jackson","Scream Louder - Flyte Tyme Remix",0.0792,0.771,0.0977,-6.642,0.212
"11908",11908,"Michael Jackson","Money - Fire Island Radio Edit",0.0019,0.796,0.045,-9.25,0.044
"11909",11909,"Michael Jackson","2 Bad - Refugee Camp Mix",0.192,0.85,0.0517,-6.902,0.0869
"11910",11910,"Michael Jackson","Stranger in Moscow - Tee's In-House Club Mix",0.0014,0.77,0.106,-5.491,0.0531
"11911",11911,"Michael Jackson","This Time Around - D.M. Radio Mix",0.00473,0.86,0.0575,-5.515,0.0685
"11912",11912,"Michael Jackson","Earth Song - Hani's Extended Radio Experience",0.00594,0.731,0.106,-10.177,0.0463
"11913",11913,"Michael Jackson","History - Tony Moran's HIStory Lesson",0.00198,0.677,0.109,-5.878,0.0489
"11914",11914,"Michael Jackson","Billie Jean",0.0168,0.92,0.0419,-5.519,0.0414
"11915",11915,"Michael Jackson","The Way You Make Me Feel",0.0367,0.608,0.116,-5.926,0.11
"11916",11916,"Michael Jackson","Black or White",0.138,0.675,0.0593,-5.949,0.077
"11917",11917,"Michael Jackson","Rock With You",0.0793,0.794,0.116,-6.494,0.0394
"11918",11918,"Michael Jackson","She's Out Of My Life",0.96,0.251,0.111,-15.419,0.0364
"11919",11919,"Michael Jackson","Bad",0.00712,0.802,0.0585,-5.03,0.0457
"11920",11920,"Michael Jackson","I Just Can't Stop Loving You",0.628,0.654,0.0412,-8.237,0.0358
"11921",11921,"Michael Jackson","Man in the Mirror",0.43,0.794,0.114,-5.639,0.0366
"11922",11922,"Michael Jackson","Thriller",0.125,0.77,0.889,-6.614,0.0737
"11923",11923,"Michael Jackson","Beat It",0.0268,0.761,0.17,-6.247,0.0449
"11924",11924,"Michael Jackson","The Girl Is Mine (with Paul McCartney)",0.383,0.454,0.246,-6.557,0.0841
"11925",11925,"Michael Jackson","Remember the Time",0.128,0.834,0.181,-3.404,0.0646
"11926",11926,"Michael Jackson","Don't Stop 'Til You Get Enough",0.0473,0.878,0.111,-4.705,0.0822
"11927",11927,"Michael Jackson","Wanna Be Startin' Somethin'",0.0363,0.842,0.0892,-5.975,0.0483
"11928",11928,"Michael Jackson","Heal the World",0.663,0.524,0.0894,-9.041,0.0493
"11929",11929,"Michael Jackson","Scream",0.0749,0.805,0.415,-6.584,0.0908
"11930",11930,"Michael Jackson","They Don't Care About Us",0.205,0.859,0.322,-5.539,0.129
"11931",11931,"Michael Jackson","Stranger in Moscow",0.248,0.802,0.32,-8.629,0.0378
"11932",11932,"Michael Jackson","This Time Around",0.0473,0.878,0.0648,-4.711,0.0535
"11933",11933,"Michael Jackson","Earth Song",0.482,0.5,0.087,-7.521,0.0319
"11934",11934,"Michael Jackson","D.S.",0.218,0.889,0.347,-4.308,0.0637
"11935",11935,"Michael Jackson","Money",0.032,0.899,0.196,-6.913,0.0804
"11936",11936,"Michael Jackson","Come Together",0.112,0.825,0.0782,-6.161,0.0381
"11937",11937,"Michael Jackson","You Are Not Alone",0.639,0.651,0.0764,-9.303,0.0281
"11938",11938,"Michael Jackson","Childhood (Theme from ""Free Willy 2"")",0.799,0.186,0.147,-11.414,0.0332
"11939",11939,"Michael Jackson","Tabloid Junkie",0.0866,0.814,0.277,-7.134,0.152
"11940",11940,"Michael Jackson","2 Bad",0.0698,0.868,0.401,-3.85,0.248
